0.926, 0.000, -181.585, 502.090
0.738, 0.236, -112.140, 38.950
0.594, 0.086, -111.946, 43.984
0.660, 0.125, -113.306, 49.945
0.000, 0.000, -113.130, 53.611
0.639, 0.027, -109.318, 33.927
0.700, 0.154, -110.973, 34.110
0.808, 0.053, -113.054, 37.951
0.737, 0.146, -112.898, 44.180
0.847, 0.127, -111.796, 34.169
